query_gene	ref_gene	query_chr	ref_chr	query_index	ref_index	Type
gene:Zm00001eb038870	gene:SORBI_3007G165600	1	7	3464	1742	shared_gene_pairs
gene:Zm00001eb038880	gene:SORBI_3007G165701	1	7	3465	1743	shared_gene_pairs
gene:Zm00001eb038890	gene:SORBI_3007G165800	1	7	3466	1744	shared_gene_pairs
gene:Zm00001eb038900	gene:SORBI_3007G165900	1	7	3467	1745	shared_gene_pairs
gene:Zm00001eb038910	gene:SORBI_3007G166000	1	7	3468	1746	shared_gene_pairs
gene:Zm00001eb038920	gene:SORBI_3007G166100	1	7	3469	1747	shared_gene_pairs
gene:Zm00001eb038930	gene:SORBI_3007G166300	1	7	3470	1749	quota_Anchor
gene:Zm00001eb038930	gene:SORBI_3007G166200	1	7	3470	1748	quota_align
gene:Zm00001eb038950	gene:SORBI_3007G166400	1	7	3472	1750	shared_gene_pairs
gene:Zm00001eb038960	gene:SORBI_3007G166500	1	7	3473	1751	shared_gene_pairs
gene:Zm00001eb039000	gene:SORBI_3007G166600	1	7	3476	1752	shared_gene_pairs
gene:Zm00001eb039020	gene:SORBI_3007G166800	1	7	3478	1754	shared_gene_pairs
gene:Zm00001eb039040	gene:SORBI_3007G166900	1	7	3479	1755	shared_gene_pairs
gene:Zm00001eb039230	gene:SORBI_3007G167000	1	7	3496	1756	shared_gene_pairs
gene:Zm00001eb039280	gene:SORBI_3007G167400	1	7	3501	1760	shared_gene_pairs
gene:Zm00001eb039300	gene:SORBI_3007G167700	1	7	3503	1763	shared_gene_pairs
gene:Zm00001eb039310	gene:SORBI_3007G167800	1	7	3504	1764	shared_gene_pairs
gene:Zm00001eb039340	gene:SORBI_3007G167900	1	7	3507	1765	shared_gene_pairs
gene:Zm00001eb039350	gene:SORBI_3007G168000	1	7	3508	1767	shared_gene_pairs
gene:Zm00001eb039360	gene:SORBI_3007G168200	1	7	3509	1769	shared_gene_pairs
gene:Zm00001eb039370	gene:SORBI_3007G168300	1	7	3510	1770	shared_gene_pairs
gene:Zm00001eb039390	gene:SORBI_3007G168400	1	7	3512	1771	quota_align
gene:Zm00001eb039400	gene:SORBI_3007G168500	1	7	3513	1772	shared_gene_pairs
gene:Zm00001eb039410	gene:SORBI_3007G168600	1	7	3514	1773	shared_gene_pairs
gene:Zm00001eb039420	gene:SORBI_3007G168900	1	7	3515	1776	shared_gene_pairs
gene:Zm00001eb039430	gene:SORBI_3007G169100	1	7	3516	1778	quota_align
gene:Zm00001eb039470	gene:SORBI_3007G169300	1	7	3520	1780	quota_align
gene:Zm00001eb039500	gene:SORBI_3007G169100	1	7	3523	1778	quota_Anchor
gene:Zm00001eb039540	gene:SORBI_3007G169300	1	7	3526	1780	quota_Anchor
gene:Zm00001eb039550	gene:SORBI_3007G169500	1	7	3527	1781	shared_gene_pairs
gene:Zm00001eb039560	gene:SORBI_3007G169700	1	7	3528	1785	shared_gene_pairs
gene:Zm00001eb039570	gene:SORBI_3007G169900	1	7	3529	1786	quota_Anchor
gene:Zm00001eb039570	gene:SORBI_3007G170700	1	7	3529	1793	quota_align
gene:Zm00001eb039590	gene:SORBI_3007G170900	1	7	3531	1795	shared_gene_pairs
gene:Zm00001eb039610	gene:SORBI_3007G171400	1	7	3533	1800	shared_gene_pairs
gene:Zm00001eb039620	gene:SORBI_3007G171500	1	7	3534	1801	shared_gene_pairs
gene:Zm00001eb039630	gene:SORBI_3007G171800	1	7	3535	1804	shared_gene_pairs
gene:Zm00001eb039650	gene:SORBI_3007G172100	1	7	3536	1806	shared_gene_pairs
gene:Zm00001eb039660	gene:SORBI_3007G172200	1	7	3537	1807	shared_gene_pairs
gene:Zm00001eb039670	gene:SORBI_3007G172300	1	7	3538	1808	shared_gene_pairs
gene:Zm00001eb039710	gene:SORBI_3007G172500	1	7	3539	1810	shared_gene_pairs
gene:Zm00001eb039720	gene:SORBI_3007G172600	1	7	3541	1811	shared_gene_pairs
gene:Zm00001eb039740	gene:SORBI_3007G172700	1	7	3542	1812	shared_gene_pairs
gene:Zm00001eb039750	gene:SORBI_3007G172800	1	7	3543	1813	shared_gene_pairs
gene:Zm00001eb039760	gene:SORBI_3007G173000	1	7	3544	1815	shared_gene_pairs
gene:Zm00001eb039810	gene:SORBI_3007G173200	1	7	3549	1818	shared_gene_pairs
gene:Zm00001eb039820	gene:SORBI_3007G173300	1	7	3550	1819	shared_gene_pairs
gene:Zm00001eb039830	gene:SORBI_3007G172600	1	7	3551	1811	quota_align
gene:Zm00001eb039840	gene:SORBI_3007G173700	1	7	3552	1822	shared_gene_pairs
gene:Zm00001eb039850	gene:SORBI_3007G173800	1	7	3553	1823	shared_gene_pairs
gene:Zm00001eb039860	gene:SORBI_3007G174200	1	7	3554	1827	quota_Anchor
gene:Zm00001eb039870	gene:SORBI_3007G174300	1	7	3555	1828	quota_align
gene:Zm00001eb039890	gene:SORBI_3007G174500	1	7	3557	1829	quota_Anchor
gene:Zm00001eb039900	gene:SORBI_3007G174701	1	7	3558	1831	quota_Anchor
gene:Zm00001eb039920	gene:SORBI_3007G175100	1	7	3560	1835	quota_Anchor
gene:Zm00001eb039920	gene:SORBI_3007G174500	1	7	3560	1829	quota_align
gene:Zm00001eb039930	gene:SORBI_3007G175200	1	7	3561	1836	shared_gene_pairs
gene:Zm00001eb039960	gene:SORBI_3007G175500	1	7	3563	1839	shared_gene_pairs
gene:Zm00001eb039970	gene:SORBI_3007G175900	1	7	3564	1843	shared_gene_pairs
gene:Zm00001eb039980	gene:SORBI_3007G176200	1	7	3565	1846	shared_gene_pairs
gene:Zm00001eb040000	gene:SORBI_3007G176500	1	7	3566	1849	shared_gene_pairs
gene:Zm00001eb040010	gene:SORBI_3007G176600	1	7	3567	1850	quota_align
gene:Zm00001eb040040	gene:SORBI_3007G176800	1	7	3570	1852	shared_gene_pairs
gene:Zm00001eb040050	gene:SORBI_3007G176900	1	7	3571	1853	shared_gene_pairs
gene:Zm00001eb040070	gene:SORBI_3007G177100	1	7	3573	1855	shared_gene_pairs
gene:Zm00001eb040120	gene:SORBI_3007G177600	1	7	3577	1861	shared_gene_pairs
gene:Zm00001eb040130	gene:SORBI_3007G177300	1	7	3578	1858	quota_align
gene:Zm00001eb040130	gene:SORBI_3007G177901	1	7	3578	1864	quota_Anchor
gene:Zm00001eb040140	gene:SORBI_3007G178000	1	7	3579	1865	shared_gene_pairs
gene:Zm00001eb040150	gene:SORBI_3007G178200	1	7	3580	1867	shared_gene_pairs
gene:Zm00001eb040160	gene:SORBI_3007G178300	1	7	3581	1868	shared_gene_pairs
gene:Zm00001eb040190	gene:SORBI_3007G178900	1	7	3583	1873	shared_gene_pairs
gene:Zm00001eb040220	gene:SORBI_3007G179000	1	7	3584	1874	shared_gene_pairs
gene:Zm00001eb040240	gene:SORBI_3007G179750	1	7	3586	1883	shared_gene_pairs
gene:Zm00001eb040250	gene:SORBI_3007G179800	1	7	3587	1884	shared_gene_pairs
gene:Zm00001eb040260	gene:SORBI_3007G179900	1	7	3588	1885	shared_gene_pairs
gene:Zm00001eb040280	gene:SORBI_3007G151400	1	7	3589	1593	shared_gene_pairs
gene:Zm00001eb040300	gene:SORBI_3007G151200	1	7	3591	1590	shared_gene_pairs
gene:Zm00001eb040310	gene:SORBI_3007G151100	1	7	3592	1589	shared_gene_pairs
gene:Zm00001eb040340	gene:SORBI_3007G150900	1	7	3595	1588	shared_gene_pairs
gene:Zm00001eb040350	gene:SORBI_3007G150800	1	7	3596	1587	shared_gene_pairs
gene:Zm00001eb040360	gene:SORBI_3007G150700	1	7	3597	1586	shared_gene_pairs
gene:Zm00001eb040370	gene:SORBI_3007G150500	1	7	3598	1585	shared_gene_pairs
gene:Zm00001eb040380	gene:SORBI_3007G150200	1	7	3599	1584	shared_gene_pairs
gene:Zm00001eb040400	gene:SORBI_3007G150100	1	7	3601	1583	shared_gene_pairs
gene:Zm00001eb040450	gene:SORBI_3007G149900	1	7	3606	1580	shared_gene_pairs
gene:Zm00001eb040460	gene:SORBI_3007G149600	1	7	3607	1576	shared_gene_pairs
gene:Zm00001eb040470	gene:SORBI_3007G149300	1	7	3608	1572	shared_gene_pairs
gene:Zm00001eb040490	gene:SORBI_3007G148800	1	7	3610	1568	shared_gene_pairs
gene:Zm00001eb040510	gene:SORBI_3007G148700	1	7	3611	1567	shared_gene_pairs
gene:Zm00001eb040520	gene:SORBI_3007G148600	1	7	3612	1566	shared_gene_pairs
gene:Zm00001eb040530	gene:SORBI_3007G148500	1	7	3613	1565	shared_gene_pairs
gene:Zm00001eb040540	gene:SORBI_3007G148400	1	7	3614	1564	shared_gene_pairs
gene:Zm00001eb040550	gene:SORBI_3007G148300	1	7	3615	1563	shared_gene_pairs
gene:Zm00001eb040560	gene:SORBI_3007G148200	1	7	3616	1560	shared_gene_pairs
gene:Zm00001eb040580	gene:SORBI_3007G148000	1	7	3618	1558	shared_gene_pairs
gene:Zm00001eb040610	gene:SORBI_3007G147800	1	7	3621	1556	quota_align
gene:Zm00001eb040610	gene:SORBI_3007G147700	1	7	3621	1555	quota_Anchor
gene:Zm00001eb040680	gene:SORBI_3007G147600	1	7	3627	1554	quota_Anchor
gene:Zm00001eb040690	gene:SORBI_3007G147300	1	7	3628	1552	shared_gene_pairs
gene:Zm00001eb040700	gene:SORBI_3007G146900	1	7	3629	1548	shared_gene_pairs
gene:Zm00001eb040730	gene:SORBI_3007G146700	1	7	3632	1546	shared_gene_pairs
gene:Zm00001eb040740	gene:SORBI_3007G146600	1	7	3633	1545	shared_gene_pairs
gene:Zm00001eb040760	gene:SORBI_3007G146300	1	7	3634	1541	shared_gene_pairs
gene:Zm00001eb040770	gene:SORBI_3007G146100	1	7	3635	1539	shared_gene_pairs
gene:Zm00001eb040790	gene:SORBI_3007G145600	1	7	3636	1534	shared_gene_pairs
gene:Zm00001eb040800	gene:SORBI_3007G145500	1	7	3637	1533	shared_gene_pairs
gene:Zm00001eb040860	gene:SORBI_3007G145400	1	7	3642	1532	shared_gene_pairs
gene:Zm00001eb040870	gene:SORBI_3007G145200	1	7	3643	1530	shared_gene_pairs
gene:Zm00001eb040880	gene:SORBI_3007G145100	1	7	3644	1529	shared_gene_pairs
gene:Zm00001eb040890	gene:SORBI_3007G145000	1	7	3645	1528	shared_gene_pairs
gene:Zm00001eb040900	gene:SORBI_3007G144900	1	7	3646	1527	shared_gene_pairs
gene:Zm00001eb040920	gene:SORBI_3007G144600	1	7	3648	1525	shared_gene_pairs
gene:Zm00001eb040940	gene:SORBI_3007G144300	1	7	3650	1522	shared_gene_pairs
gene:Zm00001eb040970	gene:SORBI_3007G143700	1	7	3652	1516	shared_gene_pairs
gene:Zm00001eb041040	gene:SORBI_3007G143000	1	7	3659	1508	shared_gene_pairs
gene:Zm00001eb041050	gene:SORBI_3007G142900	1	7	3660	1507	shared_gene_pairs
gene:Zm00001eb041060	gene:SORBI_3007G142801	1	7	3661	1506	shared_gene_pairs
gene:Zm00001eb041070	gene:SORBI_3007G142700	1	7	3662	1505	shared_gene_pairs
gene:Zm00001eb041080	gene:SORBI_3007G142600	1	7	3663	1504	shared_gene_pairs
gene:Zm00001eb041090	gene:SORBI_3007G142500	1	7	3664	1503	shared_gene_pairs
gene:Zm00001eb041100	gene:SORBI_3007G142100	1	7	3665	1499	shared_gene_pairs
gene:Zm00001eb041120	gene:SORBI_3007G141200	1	7	3667	1485	shared_gene_pairs
gene:Zm00001eb041130	gene:SORBI_3007G141100	1	7	3668	1484	shared_gene_pairs
gene:Zm00001eb041140	gene:SORBI_3007G140900	1	7	3669	1482	shared_gene_pairs
gene:Zm00001eb041150	gene:SORBI_3007G140800	1	7	3670	1481	shared_gene_pairs
gene:Zm00001eb041170	gene:SORBI_3007G140600	1	7	3672	1479	shared_gene_pairs
gene:Zm00001eb041180	gene:SORBI_3007G140500	1	7	3673	1478	shared_gene_pairs
gene:Zm00001eb041190	gene:SORBI_3007G140300	1	7	3674	1476	shared_gene_pairs
gene:Zm00001eb041200	gene:SORBI_3007G140200	1	7	3675	1475	shared_gene_pairs
gene:Zm00001eb041210	gene:SORBI_3007G140100	1	7	3676	1474	shared_gene_pairs
gene:Zm00001eb041220	gene:SORBI_3007G139900	1	7	3677	1470	shared_gene_pairs
gene:Zm00001eb041230	gene:SORBI_3007G139700	1	7	3678	1467	shared_gene_pairs
gene:Zm00001eb041240	gene:SORBI_3007G139600	1	7	3679	1465	shared_gene_pairs
gene:Zm00001eb041270	gene:SORBI_3007G139500	1	7	3682	1464	shared_gene_pairs
gene:Zm00001eb041280	gene:SORBI_3007G139300	1	7	3683	1462	shared_gene_pairs
gene:Zm00001eb041290	gene:SORBI_3007G139200	1	7	3684	1461	shared_gene_pairs
gene:Zm00001eb041310	gene:SORBI_3007G139000	1	7	3686	1459	shared_gene_pairs
gene:Zm00001eb041320	gene:SORBI_3007G138900	1	7	3687	1458	shared_gene_pairs
gene:Zm00001eb041330	gene:SORBI_3007G138800	1	7	3688	1457	quota_Anchor
gene:Zm00001eb041340	gene:SORBI_3007G138700	1	7	3689	1456	shared_gene_pairs
gene:Zm00001eb041350	gene:SORBI_3007G138600	1	7	3690	1455	shared_gene_pairs
gene:Zm00001eb041360	gene:SORBI_3007G138300	1	7	3691	1452	shared_gene_pairs
gene:Zm00001eb041370	gene:SORBI_3007G137900	1	7	3692	1448	shared_gene_pairs
gene:Zm00001eb041380	gene:SORBI_3007G137800	1	7	3693	1447	shared_gene_pairs
gene:Zm00001eb041390	gene:SORBI_3007G137700	1	7	3694	1445	shared_gene_pairs
gene:Zm00001eb041400	gene:SORBI_3007G137600	1	7	3695	1444	shared_gene_pairs
gene:Zm00001eb041410	gene:SORBI_3007G137400	1	7	3696	1442	shared_gene_pairs
gene:Zm00001eb041430	gene:SORBI_3007G137300	1	7	3698	1440	shared_gene_pairs
gene:Zm00001eb041450	gene:SORBI_3007G137101	1	7	3700	1438	shared_gene_pairs
gene:Zm00001eb041460	gene:SORBI_3007G136900	1	7	3701	1435	shared_gene_pairs
gene:Zm00001eb041470	gene:SORBI_3007G136800	1	7	3702	1434	shared_gene_pairs
gene:Zm00001eb041480	gene:SORBI_3007G136700	1	7	3703	1433	shared_gene_pairs
gene:Zm00001eb041520	gene:SORBI_3007G136600	1	7	3706	1432	shared_gene_pairs
gene:Zm00001eb041540	gene:SORBI_3007G136500	1	7	3707	1431	shared_gene_pairs
gene:Zm00001eb041550	gene:SORBI_3007G136300	1	7	3708	1429	shared_gene_pairs
gene:Zm00001eb041560	gene:SORBI_3007G136200	1	7	3709	1428	shared_gene_pairs
gene:Zm00001eb041600	gene:SORBI_3007G136100	1	7	3713	1427	quota_Anchor
gene:Zm00001eb041610	gene:SORBI_3007G135900	1	7	3714	1425	shared_gene_pairs
gene:Zm00001eb041630	gene:SORBI_3007G135800	1	7	3716	1424	shared_gene_pairs
gene:Zm00001eb041640	gene:SORBI_3007G135700	1	7	3717	1423	shared_gene_pairs
gene:Zm00001eb041650	gene:SORBI_3007G135301	1	7	3718	1420	shared_gene_pairs
gene:Zm00001eb041700	gene:SORBI_3007G135000	1	7	3723	1417	shared_gene_pairs
gene:Zm00001eb041730	gene:SORBI_3007G134800	1	7	3726	1415	shared_gene_pairs
gene:Zm00001eb041740	gene:SORBI_3007G134700	1	7	3727	1414	shared_gene_pairs
gene:Zm00001eb041750	gene:SORBI_3007G134600	1	7	3728	1412	shared_gene_pairs
gene:Zm00001eb041760	gene:SORBI_3007G134400	1	7	3729	1410	shared_gene_pairs
gene:Zm00001eb041770	gene:SORBI_3007G133900	1	7	3730	1402	quota_align
gene:Zm00001eb041780	gene:SORBI_3007G134000	1	7	3731	1403	shared_gene_pairs
gene:Zm00001eb041790	gene:SORBI_3007G134100	1	7	3732	1404	quota_align
gene:Zm00001eb041800	gene:SORBI_3007G133400	1	7	3733	1394	shared_gene_pairs
gene:Zm00001eb041840	gene:SORBI_3007G133000	1	7	3737	1391	shared_gene_pairs
gene:Zm00001eb041850	gene:SORBI_3007G132900	1	7	3738	1389	shared_gene_pairs
gene:Zm00001eb041860	gene:SORBI_3007G132600	1	7	3739	1386	shared_gene_pairs
gene:Zm00001eb041870	gene:SORBI_3007G132300	1	7	3740	1383	shared_gene_pairs
gene:Zm00001eb041880	gene:SORBI_3007G132200	1	7	3741	1382	shared_gene_pairs
gene:Zm00001eb041890	gene:SORBI_3007G132000	1	7	3742	1380	shared_gene_pairs
gene:Zm00001eb041900	gene:SORBI_3007G131900	1	7	3743	1378	shared_gene_pairs
gene:Zm00001eb041910	gene:SORBI_3007G131600	1	7	3744	1375	quota_Anchor
gene:Zm00001eb041910	gene:SORBI_3007G131700	1	7	3744	1376	quota_align
gene:Zm00001eb041920	gene:SORBI_3007G131000	1	7	3745	1370	shared_gene_pairs
gene:Zm00001eb041930	gene:SORBI_3007G130800	1	7	3746	1368	shared_gene_pairs
gene:Zm00001eb041980	gene:SORBI_3007G130500	1	7	3751	1365	shared_gene_pairs
gene:Zm00001eb041990	gene:SORBI_3007G130300	1	7	3752	1363	shared_gene_pairs
gene:Zm00001eb042000	gene:SORBI_3007G130100	1	7	3753	1361	shared_gene_pairs
gene:Zm00001eb042020	gene:SORBI_3007G118301	1	7	3754	1243	shared_gene_pairs
gene:Zm00001eb042030	gene:SORBI_3007G118400	1	7	3755	1244	shared_gene_pairs
gene:Zm00001eb042040	gene:SORBI_3007G118500	1	7	3756	1245	shared_gene_pairs
gene:Zm00001eb042050	gene:SORBI_3007G118600	1	7	3757	1246	shared_gene_pairs
gene:Zm00001eb042060	gene:SORBI_3007G119200	1	7	3758	1251	shared_gene_pairs
gene:Zm00001eb042070	gene:SORBI_3007G119300	1	7	3759	1252	shared_gene_pairs
gene:Zm00001eb042080	gene:SORBI_3007G119400	1	7	3760	1253	shared_gene_pairs
gene:Zm00001eb042090	gene:SORBI_3007G119500	1	7	3761	1254	shared_gene_pairs
gene:Zm00001eb042100	gene:SORBI_3007G119700	1	7	3762	1256	shared_gene_pairs
gene:Zm00001eb042110	gene:SORBI_3007G119800	1	7	3763	1258	shared_gene_pairs
gene:Zm00001eb042120	gene:SORBI_3007G119900	1	7	3764	1259	shared_gene_pairs
gene:Zm00001eb042130	gene:SORBI_3007G120800	1	7	3765	1269	shared_gene_pairs
gene:Zm00001eb042150	gene:SORBI_3007G122200	1	7	3766	1281	shared_gene_pairs
gene:Zm00001eb042160	gene:SORBI_3007G122400	1	7	3767	1283	shared_gene_pairs
gene:Zm00001eb042170	gene:SORBI_3007G122500	1	7	3768	1284	shared_gene_pairs
gene:Zm00001eb042180	gene:SORBI_3007G122600	1	7	3769	1285	shared_gene_pairs
gene:Zm00001eb042190	gene:SORBI_3007G122800	1	7	3770	1287	shared_gene_pairs
gene:Zm00001eb042200	gene:SORBI_3007G123200	1	7	3771	1292	shared_gene_pairs
gene:Zm00001eb042220	gene:SORBI_3007G123800	1	7	3773	1299	shared_gene_pairs
gene:Zm00001eb042230	gene:SORBI_3007G123900	1	7	3774	1301	shared_gene_pairs
gene:Zm00001eb042240	gene:SORBI_3007G124100	1	7	3775	1303	shared_gene_pairs
gene:Zm00001eb042260	gene:SORBI_3007G124200	1	7	3777	1304	shared_gene_pairs
gene:Zm00001eb042270	gene:SORBI_3007G124400	1	7	3778	1306	shared_gene_pairs
gene:Zm00001eb042280	gene:SORBI_3007G124500	1	7	3779	1307	shared_gene_pairs
gene:Zm00001eb042300	gene:SORBI_3007G125000	1	7	3781	1312	shared_gene_pairs
gene:Zm00001eb042310	gene:SORBI_3007G125300	1	7	3782	1315	shared_gene_pairs
gene:Zm00001eb042320	gene:SORBI_3007G125500	1	7	3783	1317	shared_gene_pairs
gene:Zm00001eb042340	gene:SORBI_3007G125700	1	7	3784	1319	shared_gene_pairs
gene:Zm00001eb042350	gene:SORBI_3007G125900	1	7	3785	1321	shared_gene_pairs
gene:Zm00001eb042370	gene:SORBI_3007G126100	1	7	3787	1323	shared_gene_pairs
gene:Zm00001eb042390	gene:SORBI_3007G126200	1	7	3789	1325	shared_gene_pairs
gene:Zm00001eb042400	gene:SORBI_3007G126400	1	7	3790	1327	shared_gene_pairs
gene:Zm00001eb042410	gene:SORBI_3007G126800	1	7	3791	1330	quota_align
gene:Zm00001eb042420	gene:SORBI_3007G126600	1	7	3792	1329	quota_align
gene:Zm00001eb042430	gene:SORBI_3007G126500	1	7	3793	1328	quota_Anchor
gene:Zm00001eb042440	gene:SORBI_3007G127900	1	7	3794	1341	quota_Anchor
gene:Zm00001eb042440	gene:SORBI_3007G127700	1	7	3794	1339	quota_align
gene:Zm00001eb042450	gene:SORBI_3007G129000	1	7	3795	1352	shared_gene_pairs
gene:Zm00001eb042460	gene:SORBI_3007G129201	1	7	3796	1354	shared_gene_pairs
gene:Zm00001eb042470	gene:SORBI_3007G118000	1	7	3797	1237	shared_gene_pairs
gene:Zm00001eb042480	gene:SORBI_3007G117800	1	7	3798	1235	shared_gene_pairs
gene:Zm00001eb042490	gene:SORBI_3007G117100	1	7	3799	1230	shared_gene_pairs
gene:Zm00001eb042520	gene:SORBI_3007G116950	1	7	3801	1229	shared_gene_pairs
gene:Zm00001eb042530	gene:SORBI_3007G116700	1	7	3802	1225	shared_gene_pairs
gene:Zm00001eb042540	gene:SORBI_3007G116600	1	7	3803	1224	shared_gene_pairs
gene:Zm00001eb042570	gene:SORBI_3007G116500	1	7	3806	1223	shared_gene_pairs
gene:Zm00001eb042590	gene:SORBI_3007G116200	1	7	3807	1220	shared_gene_pairs
gene:Zm00001eb042600	gene:SORBI_3007G116100	1	7	3808	1218	shared_gene_pairs
gene:Zm00001eb042610	gene:SORBI_3007G115801	1	7	3809	1215	shared_gene_pairs
gene:Zm00001eb042620	gene:SORBI_3007G115700	1	7	3810	1214	shared_gene_pairs
gene:Zm00001eb042630	gene:SORBI_3007G115600	1	7	3811	1213	shared_gene_pairs
gene:Zm00001eb042650	gene:SORBI_3007G115400	1	7	3813	1211	shared_gene_pairs
gene:Zm00001eb042670	gene:SORBI_3007G114500	1	7	3814	1202	shared_gene_pairs
gene:Zm00001eb042680	gene:SORBI_3007G104600	1	7	3815	1100	shared_gene_pairs
gene:Zm00001eb042700	gene:SORBI_3007G104800	1	7	3816	1101	shared_gene_pairs
gene:Zm00001eb042710	gene:SORBI_3007G105500	1	7	3817	1108	shared_gene_pairs
gene:Zm00001eb042720	gene:SORBI_3007G105600	1	7	3818	1109	shared_gene_pairs
gene:Zm00001eb042730	gene:SORBI_3007G105900	1	7	3819	1112	shared_gene_pairs
gene:Zm00001eb042740	gene:SORBI_3007G105800	1	7	3820	1111	quota_align
gene:Zm00001eb042750	gene:SORBI_3007G106400	1	7	3821	1116	shared_gene_pairs
gene:Zm00001eb042760	gene:SORBI_3007G106800	1	7	3822	1120	shared_gene_pairs
gene:Zm00001eb042770	gene:SORBI_3007G106900	1	7	3823	1122	shared_gene_pairs
gene:Zm00001eb042780	gene:SORBI_3007G107000	1	7	3824	1123	shared_gene_pairs
gene:Zm00001eb042800	gene:SORBI_3007G107100	1	7	3825	1124	shared_gene_pairs
gene:Zm00001eb042810	gene:SORBI_3007G107500	1	7	3826	1127	shared_gene_pairs
gene:Zm00001eb042820	gene:SORBI_3007G107600	1	7	3827	1128	shared_gene_pairs
gene:Zm00001eb042830	gene:SORBI_3007G108100	1	7	3828	1135	quota_align
gene:Zm00001eb042850	gene:SORBI_3007G107900	1	7	3830	1132	quota_align
gene:Zm00001eb042860	gene:SORBI_3007G107700	1	7	3831	1129	shared_gene_pairs
gene:Zm00001eb042900	gene:SORBI_3007G108400	1	7	3835	1137	shared_gene_pairs
gene:Zm00001eb042920	gene:SORBI_3007G108500	1	7	3837	1138	shared_gene_pairs
gene:Zm00001eb042930	gene:SORBI_3007G108700	1	7	3838	1140	shared_gene_pairs
gene:Zm00001eb042940	gene:SORBI_3007G108900	1	7	3839	1142	shared_gene_pairs
gene:Zm00001eb042960	gene:SORBI_3007G109000	1	7	3840	1143	shared_gene_pairs
gene:Zm00001eb043020	gene:SORBI_3007G110900	1	7	3846	1161	shared_gene_pairs
gene:Zm00001eb090230	gene:SORBI_3005G110451	2	5	2230	1160	quota_Anchor
gene:Zm00001eb090260	gene:SORBI_3005G110457	2	5	2231	1162	quota_Anchor
gene:Zm00001eb090390	gene:SORBI_3005G110499	2	5	2241	1176	quota_Anchor
gene:Zm00001eb090430	gene:SORBI_3005G113766	2	5	2245	1230	quota_align
gene:Zm00001eb090480	gene:SORBI_3005G110900	2	5	2247	1202	shared_gene_pairs
gene:Zm00001eb090510	gene:SORBI_3005G111700	2	5	2250	1211	shared_gene_pairs
gene:Zm00001eb090540	gene:SORBI_3005G112100	2	5	2253	1217	shared_gene_pairs
gene:Zm00001eb090590	gene:SORBI_3005G112300	2	5	2255	1219	shared_gene_pairs
gene:Zm00001eb090670	gene:SORBI_3005G100700	2	5	2260	1036	shared_gene_pairs
gene:Zm00001eb090700	gene:SORBI_3005G099700	2	5	2262	1027	shared_gene_pairs
gene:Zm00001eb090820	gene:SORBI_3005G101900	2	5	2270	1049	quota_align
gene:Zm00001eb090850	gene:SORBI_3005G102800	2	5	2273	1061	quota_align
gene:Zm00001eb090870	gene:SORBI_3005G098400	2	5	2274	1012	shared_gene_pairs
gene:Zm00001eb090890	gene:SORBI_3005G098200	2	5	2276	1009	quota_Anchor
gene:Zm00001eb090910	gene:SORBI_3005G096101	2	5	2278	988	quota_Anchor
gene:Zm00001eb090970	gene:SORBI_3005G072300	2	5	2281	724	quota_Anchor
gene:Zm00001eb090980	gene:SORBI_3005G072200	2	5	2282	723	quota_Anchor
gene:Zm00001eb090990	gene:SORBI_3005G072100	2	5	2283	722	quota_Anchor
gene:Zm00001eb091010	gene:SORBI_3005G068800	2	5	2285	690	shared_gene_pairs
gene:Zm00001eb091060	gene:SORBI_3005G068700	2	5	2290	689	shared_gene_pairs
gene:Zm00001eb091080	gene:SORBI_3005G067500	2	5	2292	674	shared_gene_pairs
gene:Zm00001eb091090	gene:SORBI_3005G065300	2	5	2293	652	shared_gene_pairs
gene:Zm00001eb091200	gene:SORBI_3005G064800	2	5	2303	646	shared_gene_pairs
gene:Zm00001eb091230	gene:SORBI_3005G064200	2	5	2306	640	shared_gene_pairs
gene:Zm00001eb091240	gene:SORBI_3005G064100	2	5	2307	639	shared_gene_pairs
gene:Zm00001eb091250	gene:SORBI_3005G063900	2	5	2308	637	shared_gene_pairs
gene:Zm00001eb091260	gene:SORBI_3005G063700	2	5	2309	635	shared_gene_pairs
gene:Zm00001eb091270	gene:SORBI_3005G062200	2	5	2310	621	shared_gene_pairs
gene:Zm00001eb091350	gene:SORBI_3005G061801	2	5	2316	616	shared_gene_pairs
gene:Zm00001eb091360	gene:SORBI_3005G061700	2	5	2317	615	shared_gene_pairs
gene:Zm00001eb091400	gene:SORBI_3005G061200	2	5	2321	610	shared_gene_pairs
gene:Zm00001eb091420	gene:SORBI_3005G061000	2	5	2323	606	shared_gene_pairs
gene:Zm00001eb091510	gene:SORBI_3005G060100	2	5	2330	595	shared_gene_pairs
gene:Zm00001eb091530	gene:SORBI_3005G059800	2	5	2332	592	shared_gene_pairs
gene:Zm00001eb091540	gene:SORBI_3005G059600	2	5	2333	591	shared_gene_pairs
gene:Zm00001eb091560	gene:SORBI_3005G059500	2	5	2335	589	quota_Anchor
gene:Zm00001eb091620	gene:SORBI_3005G059100	2	5	2341	585	shared_gene_pairs
gene:Zm00001eb091640	gene:SORBI_3005G058800	2	5	2343	583	shared_gene_pairs
gene:Zm00001eb091700	gene:SORBI_3005G056800	2	5	2349	561	shared_gene_pairs
gene:Zm00001eb091710	gene:SORBI_3005G056600	2	5	2350	560	shared_gene_pairs
